,peak 1 intensity,peak 1 area,peak 1 perimeter,peak 1 shift,peak 1 eccentricity,peak 2 intensity,peak 2 area,peak 2 perimeter,peak 2 shift,peak 2 eccentricity,peaks PC 1,peaks PC 2,peaks PC 3,peaks PC 4,peaks PC 5,peaks PC 6,peaks PC 7,peaks PC 8,SAED PC 1,SAED PC 2,SAED PC 3,SAED PC 4,SAED PC 5,SAED PC 6,SAED PC 7,SAED PC 8,SAED PC 9,SAED PC 10,SAED PC 11,SAED PC 12,SAED PC 13,SAED PC 14,SAED PC 15,SAED PC 16,SAED PC 17,SAED PC 18,SAED PC 19,SAED PC 20,SAED PC 21,SAED PC 22,SAED PC 23,SAED PC 24,SAED PC 25,SAED PC 26,SAED PC 27,SAED PC 28,SAED PC 29,SAED PC 30,SAED PC 31,SAED PC 32,SAED PC 33,SAED PC 34,SAED PC 35,SAED PC 36,SAED PC 37,SAED PC 38,SAED PC 39,SAED PC 40,SAED PC 41,SAED PC 42,SAED PC 43,SAED PC 44,SAED PC 45,SAED PC 46,SAED PC 47,SAED PC 48,SAED PC 49,SAED PC 50,SAED PC 51,SAED PC 52,SAED PC 53,SAED PC 54,SAED PC 55,SAED PC 56,SAED PC 57,SAED PC 58,SAED PC 59,SAED PC 60,SAED PC 61,SAED PC 62,SAED PC 63,SAED PC 64,SAED PC 65,SAED PC 66,SAED PC 67,SAED PC 68,SAED PC 69,SAED PC 70,SAED PC 71,SAED PC 72,SAED PC 73,SAED PC 74,SAED PC 75,SAED PC 76
peaks PC 1,-0.8728617551097068,-0.9676837173213558,-0.8678622375487871,0.6983593899010527,0.7436451806011395,-0.8766793933773738,-0.9952915135932477,-0.9074408179197576,0.6604415170094842,-0.3896539812251646,1.0,1.1428570915447984e-16,2.4080596470371562e-17,9.33167476084084e-17,4.0024321930267394e-18,-2.4689167343518013e-17,-2.7874129333333143e-17,5.4027882267416995e-17,0.9811979914100087,-0.13352626956576294,0.05243263806485214,-0.047741386355670996,-0.004622051022956054,0.008528679446581096,-0.023564564650002198,-0.030001783360965963,-0.024116136788399918,-0.001947049883944938,0.023946979610113637,-0.007348444176878186,0.023303692189628578,-0.05358337707839418,-0.02244264047239569,-0.003214966960834937,-0.015798662143732628,0.017444647996865067,-0.018527351337188372,-0.020770943150822858,0.0008045943530981118,0.015298648688673366,-0.013077775617434896,-0.012507953598924983,-0.008262742327184078,-0.0005050661647133908,0.017416449351730354,-0.03214618589981781,-0.006091171756185996,-0.01838129973957953,0.002194611058355175,-0.015395277150474692,0.009396790821836478,-0.026902590731935166,-0.002563080986888427,-0.003256235140332023,0.0055244619033716896,0.013094751385782265,-0.009385992900304183,0.004671278119748497,0.013793537390300155,0.0036085592710832924,0.0037789853887566735,0.007838485292647508,0.017285881812253122,0.006191906720187638,-0.003130870096437903,0.006679364565732125,-0.015101557138144168,0.020649777212165835,-0.01782274474563002,0.00549880553307451,-0.0010886265707108222,0.004733094093522025,0.005336347712722018,0.00031006131254037453,-0.0037269489196222858,-0.0035609874131212675,0.004373974935146122,-0.0009436910724658158,0.007375342508209523,-0.008436742418079346,0.0015639513636877338,0.004665495698944333,0.0018524337507245644,0.000703656156556104,-0.008229464936286856,0.015376203507313614,0.0028758058383805698,-0.00689703437977122,0.004292858031764435,-0.010247130154109182,-0.013448243218070503,0.0020366059699161512,-0.007379876198382871,0.037316669798974564
peaks PC 2,-0.2288895005736435,-0.2521652167957626,-0.3648042704840328,0.25036282661588993,0.32739124264283664,0.03070829813307945,0.09691834399662314,0.2400094794110445,-0.4883641930870588,0.12034150054520976,1.1428570915447984e-16,1.0,-9.148878301447405e-17,-1.9452364758265232e-16,-1.2522865263640607e-17,5.775975964672062e-17,-8.801308072192304e-18,2.3027554764762782e-17,0.12312410721271487,0.5095946662867004,-0.3083483524713595,-0.12482267608254526,-0.16017328881706486,-0.04477792474978657,0.27273686851280804,0.34073076870386987,0.1486395454980212,0.14549019895053836,-0.12308149517884891,0.07281741711951008,-0.011362264315473975,0.17767788814168406,-0.16723243060561535,-0.0061230457561436274,0.14330152947744793,-0.029444314918960778,-0.08235280781768617,0.005084591553956344,0.027895339642244815,0.15322648179669943,0.02878116178547934,0.03128593276259958,0.041748308854494695,0.1433959332520347,0.05585366198563409,0.022887634135800642,0.14879291023302577,0.0068724059266034995,-0.022336269818043864,0.11811425793938204,-0.15338878722491922,0.080512108610347,0.05968499484200675,0.07921287456544078,0.0495381678192801,-0.09616652957017144,0.1557487308660149,-0.05575562429238544,-0.02249819648178998,-0.011074766201813729,0.030743167391491504,0.016644947014747134,-0.14513017691732794,0.08513101871381021,-0.034781404738212805,-0.03281960614356754,-0.0017398498606495203,-0.009025344151807125,0.0071256676588903976,-0.009380419088494994,0.05330438670321243,0.004142071034791579,-0.025804345653709253,-0.0783284645803999,0.03589645382278355,-0.07499491159531217,-0.030582765321900712,-0.09091325059112539,-0.05641016550734006,0.029472006125631927,-0.05290849590743488,0.010321160964555797,-0.0367074982050065,-0.037625314255365076,0.03393612442031396,-0.05137998703744591,-0.02272466505198436,-0.0200177196633603,0.02861424391483024,-0.008418466060992719,-0.04821055557385866,0.0015753839797305966,-0.032741184282308225,-0.06301242783408859
peaks PC 3,0.07758492534100003,0.0009064120056172049,0.1699275247983418,-0.16496671208247624,-0.1930088696186222,0.10838389196597348,-0.001276594271582883,0.344577161216001,-0.24709083213650426,0.03012776898770868,2.4080596470371562e-17,-9.148878301447405e-17,1.0,5.908231630401206e-16,-9.453845764298355e-17,4.694266287759479e-16,-1.3087341782643923e-17,4.609424880744184e-18,0.010173976390711333,-0.07077978555176404,0.27313202889048677,-0.007542323083941653,-0.15895483882022077,-0.3068888071783989,0.44050041521780753,-0.2255951675517255,0.10239803973853004,-0.1755986702174838,-0.049778232148745646,0.2754614193825556,-0.12959069035506202,0.2630940506634984,0.10699518248379641,0.05029646213563435,0.19176635348725826,0.01847591126324095,-0.06539722443134982,0.018168113299388555,-0.07196085455493469,-0.09023488399079013,-0.14116933125625059,0.00820560856545378,0.15114352209590326,-0.03954192155817033,-0.016903002207495983,-0.04439643663993498,-0.10673020302939928,-0.05113398843309133,-0.12969376898120297,0.13619836634419688,-0.015461155224501397,-0.10550852338652926,-0.10141460271037886,0.03248604224913181,0.012130363050785778,0.00947695537089207,0.06266406688174415,-0.09164092647156415,-0.09509984727828003,-0.09255237654020348,-0.06964994162801609,0.051210288524582995,0.05537284969665241,-0.01263247502541149,-0.05090222894307929,0.12073273244797153,0.08258621661414875,-0.04993226906890286,0.008698443033272578,-0.012995683376527399,0.06431549619259584,0.007367320595161176,0.0177178363762094,0.09688246546532017,0.0640689981156394,0.16209461895513308,-0.011962137562546663,0.06501890050721264,-0.017070659382912585,-0.0357774547557423,-0.007975644949886165,0.126635158402563,-0.046479923820869885,0.08804010510227275,0.0032442878601034756,-0.03036492641528323,-0.03725273150488258,0.0036593630313203726,-0.10084304417314552,-0.04039236998987663,0.014612550423255138,-0.06389363899098004,-0.011722836697122511,0.14305459135170429
peaks PC 4,0.15433385544361874,-0.0003241702350544386,0.2912940128290253,-0.36205152284258785,-0.17817185033119395,0.1876896826349022,8.873016665334504e-05,-0.01459428381572829,0.16141957826132655,-0.13009239965405134,9.33167476084084e-17,-1.9452364758265232e-16,5.908231630401206e-16,1.0,-9.492038416486996e-18,-2.165806407752687e-16,-1.2475982850302093e-17,-6.766392920736271e-17,-0.03718009909532779,-0.05617334463986879,0.38436109427655113,-0.18044854205805613,-0.19955676253961843,-0.08796263977912752,-0.2339109508212148,0.10762400812081277,-0.04292650345220706,-0.23526462742429693,-0.051250817807581346,0.03938810411452757,0.014925354678428402,-0.06796122703148484,-0.227170743462199,0.03300574583640918,0.1335729537235136,-0.06416856190100811,0.10703784630948945,0.13709349657796832,-0.06873145072546223,0.2736092940710658,0.084782406800953,-0.07791905139641521,0.06624850017997141,-0.03905715556543764,-0.006781867694134733,-0.028323479916864132,-0.06323290185976,0.23365575628032081,0.20074296454846194,0.14375960750618574,-0.14585942587009718,-0.0035949752092739196,0.024612624582606255,0.2688299302418892,-0.040167562017290756,0.19940570428828314,0.10864084577676843,-0.13864331603446736,0.012603132146759333,0.07338721732280898,0.0007690438327087885,0.008494807136398212,-0.09026320514004986,0.04270297297914975,0.008208169731333474,-0.05517819814438634,0.009785350067233934,-0.023441313943350302,-0.03130946300816327,0.09111139463238176,-0.060668782981383826,0.017611023008480203,0.08342761579235519,0.030522192241846807,-0.13457355801805956,-0.11463547367171643,0.07338018039999267,-0.02852116976891798,0.03667271201898018,0.10100439379821553,0.06600305821782827,-0.012962326001329722,0.03146044020975095,-0.12798978838461042,-0.053216617554507524,-0.145449378522691,-0.014778178060509822,-0.041132080077593065,0.06178486902180055,-0.0075334174655931115,-0.04365586989246096,-0.036154720515452266,0.008620731607407894,-0.012079940135395623
peaks PC 5,0.14496728470382797,-5.157625416630175e-07,-0.0021402780573137096,0.0653887892375154,-0.03490471250429894,0.09163384624071111,4.802864513248708e-07,0.000445285542293668,0.48796430434748655,-0.08214517940391805,4.0024321930267394e-18,-1.2522865263640607e-17,-9.453845764298355e-17,-9.492038416486996e-18,1.0,-6.573551223325212e-17,-2.9282144791357206e-17,-2.384585203602273e-16,-0.06159863392518147,-0.15063404068880346,0.41271985261884525,-0.2849274893367907,0.11951029641817963,0.2310356937595243,-0.0039005435464130414,-0.05052544813922502,0.3384770584799428,0.3289814981196045,-0.04230060878571934,-0.1077530453619659,0.12598722791085928,-0.05844097867790227,0.007798264193631412,0.05948024454773787,-0.019229884080535536,-0.06587940790833902,-0.22762724343840315,-0.06482293360321728,0.019467869529793454,0.061464718917841374,0.11496611489785817,0.11523269267470279,-0.03356833456916923,0.14511696309572497,0.15851072966223664,-0.09444160674561994,0.016208239753223653,-0.04499806408179562,-0.09838462471272101,0.12967992507429715,-0.045606861084331124,0.09293266749805966,-0.046220308670015704,0.0013962032434277694,0.0014667583081936484,0.035940879943715365,0.12797665965480914,0.06455322617116907,-0.06853383391127357,-0.08227698205510536,0.1040537821076881,-0.042497787615905926,-0.10687910461326008,-0.08953692363847784,0.010573199840441888,0.015184495503919433,-0.10643394111377971,-0.016791952516477984,-0.05754992114725577,-0.03850248423895313,0.20224664993277144,0.007363576563767256,-0.08171970833362749,-0.03836443407867284,0.045154338006389204,0.06517264762119389,0.022953328090078436,-0.053795503873320674,0.03562697569387026,-0.08145157519753349,-0.06792548036172517,0.013345975168219152,-0.05527205380642193,0.10461783874511257,0.0970995908687102,0.055841316421789834,-0.04241961645956676,-0.04422269785718366,0.0058709221545395806,-0.057627207368136805,-0.11322563228882533,0.0069894679137690935,-0.0572079769888177,-0.020078006769612782
peaks PC 6,0.09442940372862345,3.7152814899131325e-07,-0.000913492600767596,-0.5357620180231552,-0.024121839931743532,0.16262432250569142,-8.452329423984772e-08,1.830164177734216e-05,0.00990311963465979,0.06195281957454078,-2.4689167343518013e-17,5.775975964672062e-17,4.694266287759479e-16,-2.165806407752687e-16,-6.573551223325212e-17,1.0,3.590601387718242e-17,1.6867496002014976e-16,-0.03340184946510339,-0.014795601221352492,-0.010234707336873755,-0.3575854696800778,-0.20027233384449586,-0.21706808187187407,-0.10486893168006758,-0.06023939055917369,-0.03327880165336807,0.008210905030155969,-0.11425975228444883,0.059266062015098625,-0.09211702347761895,-0.22115938417929973,-0.09613893259813332,0.3253601257978704,0.18477694624303842,-0.10101010401589332,0.1178321314980682,0.10426272209351325,-0.0026160572547121036,-0.06496744017252933,-0.08336410401059623,0.07088222617967037,-0.12911717418060126,-0.09864797082328314,0.06647761358716794,-0.11383662037459333,0.2865200622333747,-0.1685853476388888,0.05840813452579912,-0.2677041556517339,-0.05637643015047008,0.02517005866500943,0.13633741993976298,-0.0570009763382523,-0.02194751901513989,-0.02847264085031638,-0.06241225105302029,0.19626196119827227,0.0015775712093326244,0.004494380880168185,-0.053848901857069864,0.09858045545768167,0.16395090006527016,-0.02305655439743559,-0.15864223770170155,0.011282820345755487,0.00620524806506156,-0.06720288780775771,0.11164666291339605,-0.04065912681979667,0.04512502969735266,-0.03541848409629449,-0.03692834681193053,-0.20287447314608642,-0.033915550715876146,0.059407872474397376,-0.09603625721911783,-0.030527982147405205,-0.009510571927046118,-0.10032265975831,-0.028447500528798613,-0.015248934551239499,0.03703641456156674,0.06903396056917639,0.015382235830109444,0.13857202648157413,-0.010271265029931798,-0.008557700185853395,-0.08185883074786707,0.029261591959368203,0.03814461923593588,0.0599872899090463,-0.01841234607358904,-0.003351849045643255
peaks PC 7,0.0018658516738057154,3.741607259446758e-09,-4.516485984323121e-06,-0.0008139794992200639,0.018033619639374773,0.01208560298118366,-1.4622927738794154e-10,1.5467572734385206e-07,-0.00015443814510308709,-0.897368329869707,-2.7874129333333143e-17,-8.801308072192304e-18,-1.3087341782643923e-17,-1.2475982850302093e-17,-2.9282144791357206e-17,3.590601387718242e-17,1.0,-4.343104934111638e-16,-0.01185043190285846,0.07126449002108551,-0.004641542721855483,-0.006364511986133962,0.12680855911809244,-0.060467487469220024,-0.035587126282042116,0.01724435715193701,-0.10112315106763771,-0.2911217963116398,0.010676686368364037,0.1377024309355527,0.2535442998619107,0.09169834886557446,-0.23508634962494412,-0.2071293538400466,0.019527476182108327,-0.19751067478084175,0.060162263992585376,-0.13486972011236792,0.2768254503780215,-0.08600299421293472,0.009646632377142814,-0.057083231452187175,0.05739724368288525,0.12497664551262516,0.12207172645398857,-0.16807563492278857,-0.055525607340171354,-0.09895201904516687,0.1948298084975326,0.07330619835459765,0.06263866616047749,0.024653759978723655,0.003635852083947133,0.010666025431473887,0.1132636176989189,-0.08547433611193452,0.17931823466893346,0.1507454643207512,-0.01463929560690257,-0.10830021901411592,0.09767390305777046,-0.0003687818191391054,0.24761455693125048,-0.07076687743706495,0.06951178086529489,-0.1344571484098876,-0.0572708690355011,0.06134464757265612,0.057561648982541846,-0.09585775904264146,0.08133335333950369,-0.041808872267261536,-0.015878886829993142,0.10613943618448171,-0.08636731869901414,0.1282047036863979,0.06445857935902136,0.03885541696807274,-0.008461852356850083,-0.24707821426620538,-0.07957981677369788,-0.1659493476653002,0.10112281563268427,0.01761458504275951,-0.028278229266323816,0.11495422650342046,-0.06579756251043747,0.07495909927916225,0.021864777250696323,-0.07447310351763592,-0.11236722905747758,-0.07130394930360798,-0.09514018345849277,-0.18822765684811585
peaks PC 8,0.05207728165590176,4.873800673828419e-11,7.739849799266267e-08,-4.6015482077269296e-06,0.5183471559231134,0.08273428231395008,-1.906039416404761e-11,4.891640902094791e-09,1.3025383829142352e-06,0.00028538447048569014,5.4027882267416995e-17,2.3027554764762782e-17,4.609424880744184e-18,-6.766392920736271e-17,-2.384585203602273e-16,1.6867496002014976e-16,-4.343104934111638e-16,1.0,-0.00838311677888209,-0.24754222368381495,-0.2292365440438166,-0.12070202146833538,-0.10534210513995267,0.2781996694439198,0.1989480746056812,0.11962188100345897,0.13134789487919607,-0.10540408301040631,0.3257723850193322,0.2880212360731537,-0.005739307974606805,-0.07981684748004378,0.0970535608327703,0.06289496779241151,0.03209513031078332,-0.022318463074026816,0.0697421900989454,0.18754310040341973,0.1123518799630253,0.03393495538747746,0.0038830290332049645,0.058741243844267405,-0.10895976958450065,-0.025906621147435013,0.11169500005426876,-0.07829425332634468,-0.140448413922645,0.08358963657202724,0.04427371320434474,-0.06424907639898098,-0.03473589770574663,0.16950725975512615,0.10496269471174856,-0.009204042623999898,-0.1101299667036806,0.13266105231292746,-0.026266926760816253,-0.06741377549363775,-0.057138787210911604,0.09913712785246943,0.14910716916389957,0.03566247734076523,-0.018453688295330433,0.07076220239979122,0.16356447457353437,-0.012716251534177063,0.0883400553529912,-0.1031896883275721,0.1714734379559705,-0.1425291313978678,0.11855991707335616,0.0388972389131802,-0.028956258083840475,0.18709114890536294,-0.027917478008848976,-0.03972765617866794,-0.02990698466746738,0.007796115127124241,0.026244211037046123,0.028877839468909382,-0.06325851577465329,-0.06917356948919583,0.03956033441723027,0.05660913863972672,0.1052368761529302,-0.08416820938852303,-0.09722442066249207,0.1796388154839377,-0.06984668201289708,0.00722964881422923,0.04805955326541766,0.07123208907597571,0.11891004272164675,-0.03170055443668674
SAED PC 1,-0.9293678979524982,-0.9805156431323623,-0.9053999826312685,0.7417145409905058,0.7730304171082796,-0.9046328703023132,-0.9646613632242332,-0.8568078603335413,0.5489920946328448,-0.3487448944316927,0.9811979914100087,0.12312410721271487,0.010173976390711333,-0.03718009909532779,-0.06159863392518147,-0.03340184946510339,-0.01185043190285846,-0.00838311677888209,1.0,-1.9148893688838796e-16,-2.286226571567771e-17,-1.7550666256447597e-16,-6.695460516051923e-18,3.4613315273074357e-17,3.328407627104513e-17,8.617628469451931e-17,1.8516679027193945e-17,5.023369247980709e-17,-4.4249411682285606e-17,-2.3327846553072786e-16,1.6881169362603296e-17,-5.734015048212927e-17,5.470852379464354e-17,-5.212521473025954e-17,2.3431166310622135e-18,8.527735965474928e-18,6.21419963197548e-17,-3.744169084575749e-17,7.236437673397852e-17,5.819560512986014e-17,-1.0431319891577242e-16,-2.461670336161125e-17,3.050765525743271e-17,-1.0968366195601197e-16,-1.8632176900107156e-17,-6.882355412721834e-18,3.902622166927781e-17,8.537346026978965e-17,-9.034002976999276e-18,9.153237533343145e-18,7.301025070188685e-18,-4.836447523268302e-17,-2.2196058910194495e-17,-6.217656417893781e-17,-2.0956034667660785e-17,1.9173061734597944e-17,-4.612127201977769e-17,1.1566869196384113e-17,-1.5908982739513252e-17,2.638098218885434e-17,1.5365276140713457e-17,5.3131579018652824e-17,6.998414650818112e-17,7.545734493046973e-17,-1.7693233237661183e-18,7.484396039529629e-17,1.1681156326705968e-17,5.614086014206792e-17,3.1786710326695094e-18,4.979777231536142e-17,-3.700596963647932e-17,2.6004646756707912e-17,-3.747404199268024e-18,-1.754321221585995e-17,-1.8092723005660658e-17,2.621096602407517e-18,-5.671583300324194e-17,-1.3971252465518956e-17,2.4139805131801358e-18,5.5467922541154026e-17,4.235676493448502e-17,-1.1860890788120872e-17,-1.0024618897048026e-17,-1.7126143998304615e-17,1.0134726325251459e-17,-1.1229198315328482e-17,-7.218500318802894e-18,1.0604931446741325e-17,1.0933066641445046e-17,5.0749489953965256e-17,1.0805877265048059e-17,-1.0929696720273143e-18,-3.408570541872347e-17,0.043237508988069356
SAED PC 2,-0.12285563520846093,0.0006632739192499477,-0.09807472275938853,0.0643684652778112,-0.030202616554087555,0.013187744072874449,0.18237193580251637,0.21983811386000437,-0.4022944073996932,0.06596580750600142,-0.13352626956576294,0.5095946662867004,-0.07077978555176404,-0.05617334463986879,-0.15063404068880346,-0.014795601221352492,0.07126449002108551,-0.24754222368381495,-1.9148893688838796e-16,1.0,1.1054346663190166e-16,5.08529487513402e-17,2.158256244433531e-17,1.2844064987409521e-16,-2.0116866479898226e-16,-7.087838090940161e-17,-5.371902983629293e-17,-2.292696196910643e-16,-2.7716825779351093e-16,-4.670791252756503e-16,1.4284149521146555e-16,2.0463741620597814e-17,8.593746844141124e-17,-2.2883774361698316e-16,3.398826323799485e-17,-8.982957829162896e-17,1.802811265176201e-17,7.803353475553628e-17,5.989206123894449e-17,-3.4853614720443846e-16,1.1537977541849925e-17,-6.240626108920608e-17,-1.173378185416393e-16,2.976756481582364e-16,-9.009017089781595e-17,-1.5763034159223417e-17,-1.388542114108327e-16,1.0768621448814854e-17,-3.276086081296393e-17,7.007464391348378e-17,8.732566641359543e-17,7.920779017479494e-17,-9.77398863642344e-17,-1.1600090796115482e-16,6.235475178803787e-17,5.67081231216428e-17,-5.1769076025346374e-17,-6.391776537924471e-17,6.07286854870197e-18,-6.377856990592598e-17,-1.3414208038238193e-16,-1.6574286305798494e-17,3.7598539301495316e-17,-4.666696589728542e-17,1.9248794346408094e-17,-3.446523730391034e-17,4.3446650028275827e-17,-4.1593435170902295e-17,-6.586923366031213e-18,-4.4589229440869575e-17,-8.946550225085716e-18,2.9189059104505977e-17,0.0,-4.069298629588466e-17,-4.1438750786455956e-17,-3.2259838251682856e-17,6.942582213538062e-18,1.6597245701922888e-17,4.085221568570489e-17,9.175198483998371e-17,1.524116333761497e-16,1.4337423960589316e-17,4.120032185681092e-17,-4.383964121693835e-17,-3.9202686043164286e-17,2.4679700379157036e-17,-2.2437541316297396e-17,-2.5638445027619238e-18,-2.9655126878481896e-17,-5.1659700510141966e-17,-3.1349101118830787e-17,-2.642359641253308e-18,-6.911427500119126e-17,-0.028446774245030015
SAED PC 3,0.10070555985408747,0.02713927406536135,0.22448324163234465,-0.1923229003746169,-0.3162253054777985,0.042537262140138594,-0.08238474666250933,-0.032896870238344915,0.38106158928948036,-0.1297485504370718,0.05243263806485214,-0.3083483524713595,0.27313202889048677,0.38436109427655113,0.41271985261884525,-0.010234707336873755,-0.004641542721855483,-0.2292365440438166,-2.286226571567771e-17,1.1054346663190166e-16,1.0,-1.3804937125058446e-16,1.792155628034649e-16,1.2927699843767806e-16,-5.653825130740728e-16,-3.7110472153165815e-16,-1.601269028545094e-16,-1.478954014431894e-16,-1.5529876521064448e-16,-1.4282508144539754e-17,1.955135982662744e-17,2.403408360174631e-17,-7.890777024725094e-17,-2.6738339025005996e-18,-5.065649307414473e-17,4.609087658574877e-17,-4.990013525197825e-17,-1.9937496920454468e-17,-1.0067346705254078e-17,3.7376771014512775e-16,5.369467120728519e-17,1.407044352774187e-16,2.783829802059229e-17,-2.065309895255442e-16,6.639795130531963e-18,1.230606924283004e-17,2.0467571713794e-17,-1.455934854430903e-16,8.137859762816331e-17,-7.0673714104754e-18,-5.1031915288318634e-17,-1.5659984250630435e-16,-9.609497373597264e-17,1.1114297297746216e-17,0.0,-4.3466621125565184e-17,1.9458880840675497e-16,1.0972344081647023e-16,-3.49112783787909e-17,4.9537913885677555e-17,1.2127432613886368e-16,4.2347150262489364e-17,-2.6684423558180735e-17,2.1136878219541698e-16,-9.562873813887985e-18,4.402918339930086e-17,2.0813586440508427e-17,-8.389803734235851e-18,-5.609843030390196e-18,5.4114410302919e-17,-4.000211982069602e-17,-5.0196582454673704e-17,-1.1863083257721313e-16,1.6620589691315051e-16,-1.499904759886487e-16,1.4718498633134458e-17,-5.1736516419530814e-17,6.807248657669286e-17,4.025971476500696e-17,-5.56009160727596e-17,1.6732475222120743e-17,-2.7473990537243266e-17,-4.3345007328896424e-17,6.845048420843464e-17,-7.199180053757514e-17,9.773743434351119e-17,7.16596416363977e-17,-4.585419515716525e-17,3.7678396401661106e-17,3.464739163784504e-17,2.0024166820514325e-17,-2.531701788945458e-17,-7.810549738990065e-17,0.0641860901329207
SAED PC 4,-0.19905658319727665,0.0777261730603758,0.03406005859347132,0.17493968353109146,-0.08687131019971824,-0.17084516633039984,0.035412500265783055,0.013265042069998161,-0.140410586919836,0.03375788025581852,-0.047741386355670996,-0.12482267608254526,-0.007542323083941653,-0.18044854205805613,-0.2849274893367907,-0.3575854696800778,-0.006364511986133962,-0.12070202146833538,-1.7550666256447597e-16,5.08529487513402e-17,-1.3804937125058446e-16,1.0,-4.789412051649697e-16,-4.07432670475412e-16,2.482687438392553e-16,-3.7078328038379106e-17,-1.0852087486417698e-16,-1.125592890491457e-16,-1.089484127218372e-16,-3.193913053384053e-17,2.6232931665666997e-17,4.364337130251279e-17,-8.926960085613112e-17,1.0954999656627256e-17,-8.322621617638112e-17,-3.786256238533737e-17,-6.842473723847537e-17,-1.1464726727156925e-18,4.0523424536511724e-17,8.573667251792207e-17,-1.8888987505603646e-16,9.715242076222483e-17,1.1451842069806102e-16,-1.56464509425818e-16,6.10896639629894e-17,-8.363019233769206e-17,-1.569271658679785e-17,1.1602296609032715e-16,-1.2033105950656941e-17,-4.470372105689214e-17,4.504124870672763e-17,4.1561603329576487e-17,-5.877742624432941e-17,-7.491780314469213e-17,5.1531704643572444e-17,9.20096929878423e-17,-4.6074438502459674e-17,-2.2009759431252355e-17,-2.3792771856845655e-17,1.8365944840633278e-17,-3.7900428593697476e-18,-5.326786932544981e-17,-4.6033304760396725e-18,3.116515650925848e-18,-2.0424752711924544e-17,-3.9559767528335897e-17,-1.1968507466334878e-17,1.0774532199159077e-16,7.419448411163335e-17,1.1464376581199948e-17,-1.0351149812659937e-16,-9.896472580303067e-17,-8.651873069615917e-17,-4.715542548041186e-17,-7.27201953489979e-17,1.4811349656292636e-17,-1.210196659298668e-16,6.994575332307874e-17,-6.087771627507115e-17,-9.678127064046648e-17,-5.248217557716074e-17,-1.4043077607125527e-17,9.613861890391686e-17,-1.807042186779818e-16,-2.3398694429199243e-17,-3.6259541675455405e-18,7.691915033648376e-17,-2.6367693942125952e-17,7.60097708509515e-17,5.502655422222908e-17,2.494822376548163e-17,-1.028774589493705e-16,1.952750872075976e-18,0.03387547206130244
SAED PC 5,0.030846708987505078,0.04478329182694006,-0.022770707994330987,0.17015300531995325,-0.04129890527695676,-0.08803003336323964,-0.010738153303900011,-0.08605911900261934,0.13854793598751686,-0.1323513083126764,-0.004622051022956054,-0.16017328881706486,-0.15895483882022077,-0.19955676253961843,0.11951029641817963,-0.20027233384449586,0.12680855911809244,-0.10534210513995267,-6.695460516051923e-18,2.158256244433531e-17,1.792155628034649e-16,-4.789412051649697e-16,1.0,-1.213466667669196e-16,8.362543058061814e-17,-1.191953045563763e-16,-7.815814414847817e-17,1.3210863521423328e-17,1.1117556860333367e-16,5.3704909131056746e-17,7.422367167480043e-18,6.174245607818823e-17,-2.9304878085109367e-16,1.7731256915336376e-16,-3.296733126177819e-17,-7.958127845007601e-18,0.0,-5.190142669728445e-17,-6.551846241576525e-18,-2.791378032664233e-17,-1.0003743289308542e-16,-2.4395942120617845e-17,2.787263288669475e-17,1.1378685024854356e-17,9.074498762522124e-17,-2.1478174017756542e-17,-7.9921981471384e-17,4.625711927818876e-17,-5.5231100035766225e-17,-1.5331524173886097e-17,-2.0081466825490796e-17,1.881515852900365e-16,1.581394406295562e-16,-4.4202910006951685e-17,6.966201961859e-17,-9.429383484161948e-18,6.125010238973559e-17,-5.604713421429071e-17,-4.7965117764692925e-17,-7.391721234007195e-17,-4.975740332472673e-17,-2.5837122116045637e-17,2.2576148305210992e-17,-2.1868379361166707e-16,3.289582485336712e-17,8.775369247470273e-17,-2.6187999946807023e-17,-7.098127975024353e-17,-9.2641468753738e-17,-1.2974960391985913e-17,4.741806445366051e-17,2.0720858814660365e-16,-4.331020398429097e-17,-1.1865023144580679e-16,1.7226009730208438e-17,-8.357523741927789e-17,-5.4112841163216415e-19,-5.277468992908078e-17,4.7550126978516305e-17,-2.15155065467863e-17,6.434718218566e-17,1.1920079633865711e-17,-3.828364826967743e-17,-2.9360977994084835e-17,-1.0796419244037775e-16,-2.4622330594518235e-17,1.2643596290247728e-16,3.836826985544943e-17,-3.684874375293395e-17,-2.1474839051813682e-18,-3.475136424448844e-17,2.5263748945679683e-17,7.293170687108947e-17,-0.01191082090317996
